productID;ItemCode;Item;CatID;CatCode;Description;longdescription;PictureThumb;PictureLarge;StatusCode;WarrantyCode;taxable;Weight;Brand;datasheet;sortby;shippingc;picturefeature;showmp;sssort_it
374;FPC11107128;Drop Cable Fiber SC/SC 7M SM;60;120;7MTR SC/SC Duplex;;pimages/SC_SCt.jpg;pimages/SC_SC_b.jpg;S001;W001;No;0;Generic;pimages/fiberpc.pdf;99;Yes;;No;6
375;FPC12207128;Drop Cable Fiber ST/ST 7M SM;60;120;7MTR ST/ST Duplex;;pimages/bfp22xxxxxthum.jpg;pimages/bfp22xx527big.jpg;S001;W001;No;0;Generic;pimages/fiberpc.pdf;99;Yes;;No;26
376;FPC12107128;Drop Cable Fiber ST/SC 7M SM;60;120;7MTR ST/SC Duplex;;pimages/tfpc12107128_thum.jpg;pimages/tfpc12107128_big.jpg;S001;W001;No;0;Generic;pimages/fiberpc.pdf;99;Yes;;No;16
377;FPC11707138;Drop Cable Fiber SC/MTRJ 7M SM;60;120;7MTR SC/MTRJ Duplex;;pimages/bfpx17x53xthum.jpg;pimages/SC_MTRJ_b.jpg;S001;W001;No;0;Generic;pimages/fiberpc.pdf;99;Yes;;No;36
378;FPC31807138;Drop Cable Fiber SC/LC 7M SM;60;120;7MTR SC/LC Simplex;;pimages/FPC31807138_thum.jpg;pimages/FPC31807138_b.gif;S001;W001;No;0;Generic;pimages/fiberpc.pdf;99;Yes;;No;52
379;RFS6622U;Rack 22u 600x600;60;121;22U Rack 18Gauge 600x600mm with   Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6622ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;1
380;RFS6822U;Rack 22u 600x800;60;121;22U Rack 18Gauge 600x800mm with   Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6822ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;2
381;RFS8822U;Rack 22u 800x800;60;121;22U Rack 18Gauge 800x800mm with   Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf8822ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;3
382;RFS6827U;Rack 27u 600x800;60;121;27U Rack 18Gauge 600x800mm with   Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6827ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;12
383;RFS8827U;Rack 27u 800x800;60;121;27U Rack 18Gauge 800x800mm with   Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf8827ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;13
384;RFS6632U;Rack 32u 600x600;60;121;32U Rack 18Gauge 600x600mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6632ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;21
385;RFS6832U;Rack 32u 600x800;60;121;32U Rack 18Gauge 600x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6832ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;22
386;RFS8832U;Rack 32u 800x800;60;121;32U Rack 18Gauge 800x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf8832ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;23
387;RFS6637U;Rack 37u 600x600;60;121;37U Rack 18Gauge 600x600mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6637ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;31
388;RFS6837U;Rack 37u 600x800;60;121;37U Rack 18Gauge 600x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6837ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;32
389;RFS8837U;Rack 37u 800x800;60;121;37U Rack 18Gauge 800x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf8837ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;33
390;RFS6642U;Rack 42u 600x600;60;121;42U Rack 18Gauge 600x600mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6642ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;41
391;RFS6842U;Rack 42u 600x800;60;121;42U Rack 18Gauge 600x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6842ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;42
392;RFS8842U;Rack 42u 800x800;60;121;42U Rack 18Gauge 800x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf8842ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;43
393;RFS6647U;Rack 47u 600x600;60;121;47U Rack 18Gauge 600x600mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6647ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;51
394;RFS6847U;Rack 47u 600x800;60;121;47U Rack 18Gauge 600x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6847ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;52
395;RFS8847U;Rack 47u 800x800;60;121;47U Rack 18Gauge 800x800mm with 2 Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf8847ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;53
396;RFS6627U;Rack 27u 600x600;60;121;27U Rack 18Gauge 600x600mm with   Tray;;pimages/rdfxxxxuthum.jpg;pimages/rdf6627ubig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;11
397;NBK1B00B1;FP Wall Plate 1P w/o I/O NC;60;43;SB 1Port without Outlet;;pimages/NBK1B00B1_thum-.jpg;pimages/NBK1B00B1_big.jpg;S001;W001;No;0;NetChe;;99;Yes;;No;11
398;NBK2B00B1;FP Wall Plate 2P w/o I/O NC;60;43;SB 2Port without Outlet;;pimages/NBK2B00B1_thum.jpg;pimages/NBK2B00B1_bn.jpg;S001;W001;No;0;NetChe;;99;Yes;;No;12
399;NFPLD46PIV;FP 4P w/o shutter NC;60;40;Face Plate 4Port 72x115mm;;pimages/nfpld61thum.jpg;pimages/nfpld61big.jpg;S001;W001;No;0;NetChe;;99;Yes;;No;15
400;WB70X36MM;Wall Box 72x115mm;60;44;WB for Face Plate 70x115x36mm;;pimages/wbox115thum.jpg;pimages/wbox115big.jpg;S001;W001;No;0;Generic;;99;Yes;;No;11
401;NKT3U305;Telephone I/O 4PIN NC;60;42;Telephone Outlet Cat-3;;pimages/nkt3u305thum.jpg;pimages/nkt3u305big.jpg;S001;W001;No;0;NetChe;;99;Yes;;No;1
402;WBI84X36MM;Wall Box Imported;60;44;WB for Face Plate 84x84x36mm;;pimages/wboxithum.jpg;pimages/WBOXIbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;1
403;252452;Tester UTP NC;60;49;Cable Tester with Remote for UTP;;;;S008;W001;No;0;NetChe;;99;Yes;;No;1
404;FPC22703537;Drop Cable Fiber ST/MTRJ 3M MM;60;96;3MTR ST/MTRJ Duplex;;pimages/tfpc22703537th.jpg;pimages/tfpc22703537_b.jpg;S001;W001;No;0;Generic;pimages/fiberpc.pdf;99;Yes;;No;46
405;TR515EF;Time Recorder TCP/IP;62;59;Barcode Express Time Recorder, Ethernet Interface, Infra Red;"<H3>SPECIFICATION</H3>
*  Ethernet interface connected to Ethernet hub<br>
*  Works on a standard TCP/IP network<br> 
*  Bright , high-contrast blue LED display shows time of day ,<br>
    last 4 digits of the ID-code and error messages<br>
 * Approximately 8200 records storage capacity<br>
 *  Convenient Machine Number setup feature using IN and<br>
    OUT buttons simplifies multi-terminal installation<br>
 *  Built-in Ring relay for external ring ( bell ) control<br>
  * Daily bell schedule of up to 32 different entries<br>
 *  Built-in Magnetic Card , RFID or Barcode reader<br>
 *  Two buttons for clocking IN and OUT
";pimages/tr515efthum.jpg;pimages/tr515efbig.jpg;S001;W005;No;0;Promag;pimages/tr515er.pdf;99;Yes;pimages/tr51ethum.jpg;No;11
406;PCR300AU;Winsecurity Reader;62;122;Proximity Reader With PC System Security USB Interface;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3 style=""line-height: 12.0pt""><span style=""font-family: Tahoma"">&nbsp;&nbsp;&nbsp; FEATURES</span></h3>
<ul>
  <li>
  <p style=""line-height: 12.0pt"">
  <span style=""font-size: 9.0pt; font-family: Arial; color: black"">User Privacy
  <b>BOSS PROTECTION</b> feature</span></li>
  <li>
  <p style=""line-height: 12.0pt"">
  <span style=""font-size: 9.0pt; font-family: Arial; color: black""><b>Privacy 
  key for instant hide Monitor display</b></span></li>
  <li>
  <p style=""line-height: 12.0pt"">
  <span style=""font-size: 9.0pt; font-family: Arial; color: black"">Verify the ID 
  code of the RFID Proximity cards</span></li>
  <li>
  <p style=""line-height: 12.0pt"">
  <span style=""font-size: 9.0pt; font-family: Arial; color: black"">Instant 
  lock/unlock the system </span></li>
  <li>
  <p style=""line-height: 12.0pt"">
  <span style=""font-size: 9.0pt; font-family: Arial; color: black"">Cradle slot 
  design to accept RFID card - run WinLoq <br>
  -System is workable when the registered card is sitting in the<br> cradle slot -
  <b>Unlocked</b></span></li>
  <li>
  <p style=""line-height: 12.0pt"">
  <span style=""font-size: 9.0pt; font-family: Arial; color: black"">System is not 
  workable when the registered card is removed<br> from the cradle slot - <b>Locked</b><br>
  &nbsp;</span></li>
</ul>

</body>

</html>";pimages/pcr300authum.jpg;pimages/pcr300aubig.jpg;S001;W001;No;0;Promag;pimages/pcr300.pdf;99;Yes;;No;0
407;NICUJJ0E;Coupler Netche;60;39;Inline Coupler RJ45 to RJ45 Cat-5E;;pimages/nicujjoethum.jpg;pimages/nicujjoebig.jpg;S008;W001;No;0;NetChe;;99;Yes;;No;1
408;AC9400;Access Control;62;60;RFID Card Access Control Terminal , RS232 Interface, External Reader Unit Outdoor (Optional);"AC9400 2-piece Access Control (1-piece Optional) is an intelligent door entry controller that contains all the necessary inputs /outputs to manage one door and two readers.

2-Piece has the advantage that you can install the Main unit indoor and the External reader unit outdoor(Optional). The external reader unit is small footprint and water-resistant and is good for outdoor installation.

In an access control system, from 1 to 255 AC9400 units can be networked, controlling from 1 to 255 doors.
";pimages/ac9400thum.jpg;pimages/ac9400big.jpg;S001;W005;No;0;Promag;pimages/ac9400.pdf;99;No;pimages/ac9400.jpg;No;11
409;TS-4500KR;Scanner CCD RS232;69;129;Barcode Hand-Held Reader,450mm Read Distance, RS232 Interface;"<h5>FEATURES :</h5>
  *  High quality and high performance.<br>
  *  Full featured and full function.<br>
  *  Wave length : 660nm<br>
  *  Scan speed : 100 scans per second.<br>
  *  Reading depth: 3cm up to 45cm, depend on different resolutions.<br>
  *  Reading width : up to  4.5cm.<br>
  *  Reading PCS: 0.45 or larger reflection factor of space and margin.<br>
  *  Interface support : Keyboard wedge, RS-232, Wand emulation.<br>
  *  Full functions of built-in decoder, software configuration.<br>
  *  Auto-discriminates among all common barcode symbologies
";pimages/ts4500xthum.jpg;pimages/ts4500xbig.jpg;S008;W004;No;0;BayLan;pimages/;99;Yes;pimages/;No;0
410;CCD-83U;Scanner CCD USB;69;129;Barcode Hand-Held Reader, 83mm Read Distance, USB Interface;"<h5>FEATURES :</h5>

  *  <b>Compatibility</b><br>
  Supports a wide range of systems : PC XT/AT,PS/2, Macintosh,
POS,<br>
   Mainframes and Terminals.<br>
  *  <b>Connectivity</b><br>
  Provides integrated RS-232 or keyboard interface for more
Connectivity <br>  options, reducing inventory levels.<br>
  *  <b>Durability</b><br>
  Portable for rough working environment and can with stand<br>
  Drop test of one meter onto concrete surface.<br>
  *  <b>Modularity</b><br>
  The connecting cables is detachable, giving the flexibility and<br>
  Convenience to maintain this product.<br>
  *  <b>Customized</b><br>
  The scanner can be modified according to customerís specification.<br>
  *  <b>Cost-effective</b><br>
  *  <b>Powerful features in specified models</b><br>
    -Long field depth > 3î<br>
    -High scan rate ≥ 100 scan/sec.
";pimages/ccd84thum.jpg;pimages/ccd84big.jpg;S008;W004;No;0;BayLan;pimages/;99;Yes;pimages/;No;0
411;AC903;Access Control RFID Standalone;62;60;RFID Card Access Control Terminal Standalone;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
</head>

<body>

<p>†</p>
<h3>††† FEATURES</h3>
<ul>
  <li><span style=""font-family: Tahoma; color: black"">Three Access Modes: Armed 
  (access in accordance with User Database),<br> Disarmed (free unrestricted 
  access), and locked (no access ) </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Up to 240 records in the 
  User Database, each with an individual ID Code<br> and/or Password </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Three Access methods 
  (selected individually for each user): ID Card, Password,<br> or ID Card + 
  Password </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Access to Programming mode 
  is protected by Master<br> ID Card and/or Master Password </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Support for 
  normally-closed and normally-opened types of electric locks,<br> alarm lines, door 
  open sensors and exit switches </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Many editable parameters 
  such as lock activation time and mode, alarm<br> enable/disable, etc.. </span>
  </li>
</ul>

</body>

</html>";pimages/ac903thum.jpg;pimages/ac903big.jpg;S001;W005;No;0;Promag;pimages/ac903.pdf;99;Yes;;No;1
412;AC905;Access Control MC Standalone;62;60;Magnetic Card Access Control Terminal;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
</head>

<body>

<h3>††† FEATURES</h3>
<ul>
  <li><span style=""font-family: Tahoma; color: black"">Three access Modes: Armed 
  (access in accordance with User<BR> Database), Disarmed (free unrestricted 
  access), and Locked<BR> (no access) </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Up to 240 records in the 
  User Database, each with an individual<br> ID Code and/or Password </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Three Access Methods 
  (selected individually for each user): ID <br>Card, Password, or ID Card + 
  Password </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Access to Programming Mode 
  is protected by Master ID Card<br> and/or Master Password </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Support for 
  normally-closed and normally-opened types of electric<br> locks, alarm lines, door 
  open sensors and exit switches </span></li>
  <li><span style=""font-family: Tahoma; color: black"">Many editable parameters 
  such as lock activation time and mode,<br> alarm enable/disable, etc..</span></li>
</ul>

</body>

</html>";pimages/ac905thum.jpg;pimages/ac905big.jpg;S001;W005;No;0;Promag;pimages/ac905.pdf;99;Yes;;No;0
413;PCR943;Proximity/RFID Readers;62;60;Proximity/RFID Reader;;pimages/pcr943thum.jpg;pimages/ac903big.jpg;S001;W005;No;0;Promag;pimages/pcr943.pdf;99;Yes;;No;21
414;EL390A;Electronic Lock;62;60;Electronic Lock;;pimages/el390thum.jpg;pimages/EL390BIG.jpg;S002;W001;No;0;Promag;;99;Yes;;No;22
415;DS100R-03;UTP to RS232;62;61;Converter UTP to RS232 Without Server Kit;;pimages/ds100r-kitthum.JPG;pimages/sd100rbig.jpg;S001;W001;No;0;Promag;;99;Yes;;No;0
416;SLR-750KP-IR;Slot Reader KB BL;62;56;Barcode   Slot Reader,  Built-in Decoder, KB Interface, Infra Red;;;;S008;W004;No;0;BayLan;;99;Yes;;No;1
417;MK6520-KB;Omnidirectional Scanner Cubit;69;136;Barcode Laser Scanner, 178mm Read Distance, KB Interface Cubit;;pimages/MS6520thum.jpg;pimages/ms6520big.jpg;S001;W005;No;0;Metrologic;pimages/MK6520.pdf;99;Yes;;No;0
418;BP-743E;Lable Printer;69;135;Barcode Label Printer, Thermal Transfer & Thermal Direct ,Serial & Parallel Interface;;pimages/bp743E.jpg;pimages/BP743n_b.gif;S001;W005;No;0;BIRCH;pimages/743-BP.pdf;99;Yes;;No;0
419;BCE2S011UC2;Conveter TX/FX SC MODE;59;124;Converter 100Base-TX/FX(SC) 20Km;;pimages/bce2s011uc2.JPG;pimages/bce2s011uc2big.jpg;S008;W008;No;0;BayLan;pimages/bce2s011uc2.pdf;99;Yes;pimages/;No;0
421;BSG62333U9;09Port Giga Switch;59;125; 9Port STP Switch, 10/100/Giga, Buffer=18Mb, DT, Intelligent, Cascade, Int.PS, ATAN Chipset, Metal Case.;"* Auto-negotiation on all ports to match the speed of the attached devices<BR>
 * 1 Gigabit Copper Uplink port for connection to Backbone or Server<BR>
 * NWay switch ports support full and half duplex, 10Mbps and 100Mbps connections<BR>
 * Auto cross-over on all ports<BR>
 * Automatic polarity correction<BR>
 * Plug-n-play installation<BR>
 * Comprehensive LED status panel<BR>
 * Simple migration to switched Fast Ethernet and protects your network investment<BR>
";pimages/bsg62333u9_n_thum.jpg;pimages/bsg2333u9_n_big.jpg;S001;W008;No;0;BayLan;pimages/BSG62333U9.pdf;99;Yes;;No;41
422;BSY62363U10;10Port Giga Switch;59;125;10Port STP Switch, 10/100/Giga, Buffer=48Mb, RM, Intelligent,  Cascade, Int.PS, Allayer Chipset, Metal Case.;;pimages/bsy62363u10thum.jpg;pimages/bsy62363u10big.jpg;S008;W008;No;0;BayLan;;99;Yes;;No;42
423;MK5145-71A17 KB;Laser Scanner;69;131;Barcode Hand-Held Laser Scanner, 140mm Read Distance, Eclipse KB Interface;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>New Page 1</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3><span style=""font-family: Tahoma"">††† FEATURES</span></h3>
<ul>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Automatic trigger with 
  CodeGate</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Decodes all standard 1D, 
  RSS-14, RSS Limited, and<br> RSS expanded bar codes</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Custom edit bar code data</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">OPOS and JPOS system 
  compatible</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">Easy programming using 
  WindowsÆ software or bar codes</span></li>
  <li><span style=""font-size:8.5pt;font-family:Arial"">User-replaceable, single 
  cable interface to host</span></li>
</ul>

</body>

</html>";pimages/mk5145thum.jpg;pimages/MS5145_P big.jpg;S001;W005;No;0;Metrologic;pimages/MK5145.pdf;99;Yes;;No;1
424;MK7120-KB;Laser Scanner lightweight;69;136;Barcode Laser Scanner, 216mm Read Distance, KB Interface Orbit;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>New Page 1</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3><span style=""font-family: Arial"">†††††† FEATURES</span></h3>
<ul>
  <li><span style=""font-family: Tahoma"">Fully automatic scan operation</span></li>
  <li><span style=""font-family: Tahoma"">Decodes all standard 1D, RSS-14, RSS<br> 
  Limited, and RSS expanded bar codes</span></li>
  <li><span style=""font-family: Tahoma"">User-replaceable, single cable interface 
  to host</span></li>
  <li><span style=""font-family: Tahoma"">Mountable to a wall or under 
  check-writing<br> stands</span></li>
  <li><span style=""font-family: Tahoma"">Customize the depth-of-field for tight 
  scanning<br> environments</span></li>
  <li><span style=""font-family: Tahoma"">Multiple beeper tones</span></li>
  <li><span style=""font-family: Tahoma"">OPOS and JPOS system compatible</span></li>
  <li><span style=""font-family: Tahoma"">Easy programming using MetroSelectÆ bar<br> 
  codes or MetroSetÆ WindowsÆ - based<br> software</span></li>
</ul>

</body>

</html>";pimages/mk7120thum.gif;pimages/MS7120big.jpg;S001;W005;No;0;Metrologic;pimages/MK7120.pdf;99;Yes;;No;1
425;MK7220-KB;Laser Scanner on counter;69;136;Barcode Laser Scanner, 215mm Read Distance, KB Interface (Optional Flex Stand) Argus;"<html>

<head>
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
</head>

<body>

<h3><b>FEATURES</b></h3>
<ul>
  <li><font face=""Tahoma"">Fully automatic scanning operation. </font></li>
  <li><font face=""Tahoma"">Easy to set up and configure. </font></li>
  <li><font face=""Tahoma"">EAS deactivation antenna is standard. </font></li>
  <li><font face=""Tahoma"">Programmable depth of† field. </font></li>
  <li><font face=""Tahoma"">OPOS and JPOS system compatible. </font></li>
  <li><font face=""Tahoma"">Decodes all standard 1D, RSS-14, RSS limited, <br>
  and RSS expanded bar codes. </font></li>
  <li><font face=""Tahoma"">Modular mounting with four standard configurations.
  </font></li>
  <li><font face=""Tahoma"">RS232 auxiliary port of adding peripherals. </font>
  </li>
  <li><font face=""Tahoma"">User-replaceable, single cable interface to host.
  </font></li>
</ul>

</body>

</html>";pimages/ms7220thum.jpg;pimages/MS7220_2.jpg;S001;W005;No;0;Metrologic;pimages/MK7220.pdf;99;Yes;;No;6
